,v,diff,date,dt,event,time_elapsed,pos
0,19885,0.0,2019-10-15 06:30:47.341999,2.21521928,0,0.0,0
1,21060,0.001624637070524353,2019-10-15 06:36:01.618392,3.1427639299999997,1,3.1427639299999997,0
2,16719,0.0016996659005411295,2019-10-15 06:40:45.758553,2.8414016099999997,1,5.984165539999999,0
3,11342,0.0013744215126571349,2019-10-15 06:48:39.778826,4.74020273,1,10.72436827,1
4,14594,0.0009040120668455389,2019-10-15 06:52:25.547229,2.25768403,0,12.9820523,0
5,18399,0.0006148171112817783,2019-10-15 06:56:55.457698,2.69910469,0,15.68115699,1
6,32260,0.004257167840903039,2019-10-15 07:04:00.558499,4.25100801,1,19.932164999999998,1
7,14087,0.0007197610704080934,2019-10-15 07:05:52.914267,1.12355768,0,21.05572268,1
8,12290,0.0022100250660428027,2019-10-15 07:14:27.413617,5.144993500000001,1,26.20071618,1
9,16135,0.00034095089740178376,2019-10-15 07:15:50.582543,0.83168926,0,27.03240544,1
10,26266,0.00010765614637291818,2019-10-15 07:22:30.784026,4.00201483,0,31.034420270000002,0
11,13182,0.001721109105700116,2019-10-15 07:27:40.640234,3.0985620799999998,1,34.13298235,1
12,29918,0.0006450688297079647,2019-10-15 07:33:03.341585,3.22701351,0,37.35999586,0
13,32259,0.0005375862507393377,2019-10-15 07:36:47.926373,2.24584788,0,39.60584374,1
14,10699,3.5828809949767035e-05,2019-10-15 07:41:45.151102,2.9722472900000003,0,42.578091029999996,1
15,13004,0.00017912479672461205,2019-10-15 07:45:31.450803,2.26299701,0,44.841088039999995,1
16,11845,0.0009667198518672616,2019-10-15 07:54:12.901360,5.21450557,0,50.055593609999995,1
17,11465,0.0002862561296249511,2019-10-15 07:56:21.333593,1.28432233,0,51.33991594,1
18,37590,0.00010733644619325043,2019-10-15 08:01:53.734629,3.32401036,0,54.6639263,0
19,13325,0.0015731143751825886,2019-10-15 08:08:08.048172,3.7431354299999997,1,58.40706173,1
20,14022,0.0007504958985644687,2019-10-15 08:13:23.770727,3.15722555,0,61.56428728,0
21,10541,0.0006437307997133665,2019-10-15 08:19:41.443776,3.77673049,0,65.34101777000001,0
22,13162,0.0002862356454477034,2019-10-15 08:22:37.863912,1.7642013600000002,0,67.10521913000001,0
23,9572,0.0011444513247994483,2019-10-15 08:27:12.775298,2.74911386,0,69.85433299,1
24,14965,0.0007866695678521508,2019-10-15 08:33:04.897959,3.52122661,0,73.3755596,0
25,5598,0.0008767927841592026,2019-10-15 08:36:08.908748,1.8401078899999999,0,75.21566749,0
26,5748,0.0001611012166627571,2019-10-15 08:44:22.485591,4.9357684299999995,0,80.15143592,1
27,9275,3.579674607966562e-05,2019-10-15 08:49:14.847460,2.92361869,0,83.07505461,1
28,6502,0.00017899654584459102,2019-10-15 08:51:01.865532,1.07018072,0,84.14523532999999,0
29,7644,0.0003937501169480698,2019-10-15 08:56:47.208330,3.4534279800000003,0,87.59866330999999,1
30,5976,0.0004651412503134456,2019-10-15 09:01:57.569337,3.1036100699999998,0,90.70227338,1
31,10300,0.00085889136726161,2019-10-15 09:05:07.651204,1.9008186699999998,0,92.60309205,0
32,5767,0.0,2019-10-15 09:14:32.042261,5.64391057,0,98.24700262,0
33,6802,1.7901416897636418e-05,2019-10-15 09:16:02.126466,0.90084205,0,99.14784467,0
34,6484,0.001307669757946781,2019-10-15 09:22:18.294130,3.76167664,0,102.90952131,0
35,5172,0.0005199602078650873,2019-10-15 09:25:00.406991,1.6211286100000002,0,104.53064992,0
36,8446,0.0005561186649375607,2019-10-15 09:30:31.141042,3.3073405100000004,0,107.83799043,0
37,4978,0.0008788844115352831,2019-10-15 09:39:36.270767,5.45129725,0,113.28928768,1
38,7328,0.0008071097838351917,2019-10-15 09:43:56.633699,2.60362932,0,115.892917,0
39,4003,0.00028712942556053777,2019-10-15 09:49:47.311015,3.5067731600000003,0,119.39969015999999,0
40,6544,0.00028712942556046285,2019-10-15 09:51:56.363252,1.29052237,0,120.69021253,1
41,10996,0.0008967484504304945,2019-10-15 09:59:13.171598,4.368083459999999,0,125.05829598999999,1
42,6201,0.0004659915847384683,2019-10-15 10:01:17.711117,1.24539519,0,126.30369117999999,1
43,3162,7.167688065302069e-05,2019-10-15 10:06:54.518021,3.36806904,0,129.67176021999998,0
44,3700,7.167688065294145e-05,2019-10-15 10:12:01.037311,3.0651929,0,132.73695311999998,1
45,3900,0.00017916972796198528,2019-10-15 10:18:39.535149,3.98497838,0,136.72193149999998,1
46,10284,0.0010037641997107428,2019-10-15 10:20:49.736458,1.30201309,0,138.02394458999999,0
47,7201,7.17308658222064e-05,2019-10-15 10:25:48.434716,2.9869825800000003,0,141.01092716999997,1
48,5454,0.0005378175494008766,2019-10-15 10:34:50.197574,5.417628580000001,0,146.42855575,1
49,3697,0.0001792082583960126,2019-10-15 10:35:41.070922,0.50873348,0,146.93728922999998,1
50,5711,0.000501864077066414,2019-10-15 10:44:44.570541,5.434996190000001,0,152.37228541999997,0
51,2100,0.0007885305068077238,2019-10-15 10:47:59.565828,1.94995287,0,154.32223828999997,1
52,6468,0.00046565774997419675,2019-10-15 10:53:57.460441,3.57894613,0,157.90118441999996,1
53,4052,3.581212957208977e-05,2019-10-15 10:56:14.301485,1.3684104400000001,0,159.26959485999996,0
54,5451,0.00057284022904748,2019-10-15 11:01:12.486745,2.9818526000000003,0,162.25144745999995,1
55,6378,0.00025057722384160534,2019-10-15 11:06:08.620493,2.96133748,0,165.21278493999995,0
